@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric
@attribute outputs-10 numeric
@attribute outputs-11 numeric
@attribute outputs-12 numeric
@attribute outputs-13 numeric
@attribute outputs-14 numeric
@attribute outputs-15 numeric

@data
3258,'2019/01/31 12:17:31:879',46,284.558533,323.376587,42.539417,280.912476,309.179443,69.575516,350.358093,304.559387,77.670242,412.468384,307.662781,78.870674,489.575409,312.618958,75.767731,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3259,'2019/01/31 12:17:31:927',46,285.593445,325.045837,42.644005,281.024536,309.302155,69.580482,350.223328,304.255066,77.672607,412.30484,307.246216,78.888954,489.482666,311.934265,75.798531,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3260,'2019/01/31 12:17:31:977',46,286.518372,326.134399,42.65778,280.597229,309.194946,69.546532,349.288452,303.457092,77.645531,411.340698,305.828613,78.901093,488.555359,310.782349,75.850883,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3261,'2019/01/31 12:17:32:029',46,287.433502,328.593323,42.64246,279.744507,308.15741,69.496025,347.698822,301.277893,77.56208,409.493591,303.153442,78.869263,486.856873,308.069946,75.885162,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3262,'2019/01/31 12:17:32:080',46,287.775818,330.812927,42.566715,277.385101,306.821808,69.32579,344.423096,298.771545,77.394043,405.961548,299.907898,78.774475,483.521729,304.320648,75.896751,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3263,'2019/01/31 12:17:32:129',46,288.393738,333.145233,42.555244,275.437469,305.429443,69.153458,341.610565,296.059479,77.197685,402.902008,296.362122,78.631348,480.58078,300.370605,75.846931,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3264,'2019/01/31 12:17:32:177',46,289.286743,336.042725,42.597706,273.372559,303.381775,68.928345,338.24939,292.484131,76.899017,399.250366,292.077698,78.387825,477.130798,295.612213,75.708084,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3265,'2019/01/31 12:17:32:228',46,289.663574,337.220154,42.611942,271.517273,301.725006,68.737885,335.58075,289.978088,76.679901,396.291687,289.153809,78.206696,474.161652,292.457214,75.603226,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3266,'2019/01/31 12:17:32:278',46,289.223053,336.975403,42.657986,270.164673,300.521118,68.687225,333.926605,288.278992,76.605019,394.504456,287.285217,78.139168,472.266541,290.500183,75.556725,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3267,'2019/01/31 12:17:32:327',46,288.918213,336.857971,42.723579,269.470673,299.583679,68.664513,333.086487,287.314972,76.565353,393.463104,286.039642,78.084747,471.173157,289.36734,75.516685,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3268,'2019/01/31 12:17:32:379',46,288.859924,337.420166,42.882698,268.825439,298.464172,68.642632,332.259827,285.669403,76.485382,392.369934,284.034424,77.979248,469.73645,287.179565,75.409309,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3269,'2019/01/31 12:17:32:428',46,289.438171,338.324524,43.141232,267.854401,296.649048,68.612183,330.757324,282.463409,76.369843,390.395447,280.623779,77.878983,467.519104,283.668976,75.36396,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3270,'2019/01/31 12:17:32:479',46,290.652954,340.082825,43.707832,266.54425,293.336792,68.628159,328.554962,277.897614,76.254074,387.954407,275.477844,77.779945,465.097382,278.577576,75.337341,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3271,'2019/01/31 12:17:32:527',46,291.118469,341.168213,44.054417,265.608215,290.610199,68.551773,327.233582,274.21582,76.069077,386.279083,271.797852,77.621231,463.605133,275.06839,75.238419,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3272,'2019/01/31 12:17:32:578',46,290.838654,341.248657,44.283848,264.830597,287.506439,68.374382,326.131927,270.505005,75.804749,384.996124,268.061646,77.3825,462.38501,271.77832,75.084274,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3273,'2019/01/31 12:17:32:628',46,290.05777,341.189819,44.654381,263.28186,282.856567,68.074448,324.055176,264.859955,75.357826,382.673615,262.498657,76.988556,460.038574,266.881226,74.827927,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3274,'2019/01/31 12:17:32:678',46,290.009338,341.135162,45.002735,261.324951,278.292908,67.554901,321.111633,259.448914,74.715797,379.504791,256.882751,76.409996,456.852051,261.810913,74.426193,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3275,'2019/01/31 12:17:32:729',46,288.712555,340.394775,45.229576,259.760895,274.658752,67.236328,319.202454,255.141068,74.281235,377.417511,252.615051,76.017937,454.654724,258.183136,74.164154,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3276,'2019/01/31 12:17:32:780',46,287.28183,340.261017,45.547878,258.279968,271.700867,67.043381,317.6521,251.381027,73.947174,375.703064,248.855316,75.6996,452.905121,254.773911,73.92485,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3277,'2019/01/31 12:17:32:829',46,286.39798,340.457733,45.70998,257.683105,270.171936,66.930382,317.065094,249.295975,73.718491,374.947052,246.811035,75.472939,452.076202,252.955688,73.739914,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3278,'2019/01/31 12:17:32:878',46,286.462372,340.71225,45.839478,257.1604,268.783203,66.737129,316.397339,247.324554,73.435432,373.914429,244.696793,75.181183,451.166931,250.951004,73.513199,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3279,'2019/01/31 12:17:32:929',46,286.848328,340.7659,45.937813,256.189484,267.669708,66.532295,315.195343,245.618225,73.181305,372.377594,242.997711,74.971298,449.733032,249.347443,73.39357,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3280,'2019/01/31 12:17:32:980',46,287.270599,341.651337,46.088158,254.937469,266.715179,66.238846,313.614197,243.676056,72.766647,370.35144,240.734131,74.565254,447.885223,246.956802,73.062286,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3281,'2019/01/31 12:17:33:028',46,286.825897,342.525482,46.565113,252.224609,264.492889,65.754196,309.894501,240.014282,72.041267,366.362244,236.357483,73.831329,444.185852,242.519928,72.48111,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3282,'2019/01/31 12:17:33:079',46,287.55835,343.263367,47.135277,250.876144,262.741211,65.421585,307.681915,236.976654,71.473701,363.861542,232.599823,73.22229,441.85965,238.695068,72.009056,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3283,'2019/01/31 12:17:33:128',46,289.310028,343.728027,48.011696,251.051605,260.33905,64.815666,306.831299,232.832703,70.429558,362.42804,227.37735,72.008469,440.363434,233.507385,70.961037,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3284,'2019/01/31 12:17:33:179',46,289.973175,343.725037,48.348454,251.285904,259.632996,64.679291,306.695709,231.562744,70.126625,362.144287,225.841736,71.661812,439.939728,231.934479,70.650452,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3285,'2019/01/31 12:17:33:228',46,290.058685,343.324585,48.541622,251.61058,259.022949,64.613716,306.829407,230.657562,69.945824,362.100403,224.871002,71.459694,439.863007,230.912415,70.453606,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3286,'2019/01/31 12:17:33:277',46,289.903198,342.67334,48.63945,252.018509,258.093567,64.447487,307.021667,229.661194,69.702698,362.322357,223.833374,71.211754,439.959839,230.017426,70.243065,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3287,'2019/01/31 12:17:33:328',46,290.13855,341.795654,48.736153,252.710312,256.796265,64.120766,307.364258,228.194733,69.254654,362.703705,222.319641,70.755814,440.268097,228.825378,69.876122,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3288,'2019/01/31 12:17:33:377',46,289.805695,341.45166,48.758896,252.642288,256.219666,63.973301,307.190247,227.629181,69.066071,362.561157,221.813477,70.57946,440.039917,228.481201,69.734634,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3289,'2019/01/31 12:17:33:429',46,289.726013,341.240051,48.819363,252.571411,255.774246,63.842873,306.884338,227.069855,68.8675,362.105164,221.258179,70.381195,439.606964,227.944275,69.560928,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3290,'2019/01/31 12:17:33:478',46,289.971771,341.840179,48.934395,252.443726,255.829559,63.809517,306.604156,226.801514,68.733284,361.414917,220.951996,70.233566,438.889404,227.515106,69.416672,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3291,'2019/01/31 12:17:33:527',46,291.106201,343.40802,49.149128,252.424423,256.674316,63.723309,306.082336,227.147919,68.51387,360.901306,220.777985,69.932083,438.303833,227.10083,69.120369,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3292,'2019/01/31 12:17:33:578',46,292.281372,344.301147,49.289902,252.732956,257.581482,63.755646,306.030273,227.76123,68.487183,360.717346,221.131714,69.868301,438.118561,227.259186,69.058334,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3293,'2019/01/31 12:17:33:628',46,292.642731,344.485657,49.374504,252.931839,257.781921,63.783882,306.182373,227.888855,68.500854,360.726563,221.184387,69.860703,438.120636,227.264771,69.050827,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3294,'2019/01/31 12:17:33:678',46,292.822693,344.427246,49.428959,253.28212,257.618286,63.812599,306.379395,227.714874,68.501129,360.986481,220.875732,69.832169,438.315826,226.965668,69.021606,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3295,'2019/01/31 12:17:33:730',46,292.778076,344.07962,49.513187,253.547379,257.387939,63.839607,306.629456,227.415802,68.492897,361.326721,220.53299,69.816902,438.483765,226.725037,69.019798,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3296,'2019/01/31 12:17:33:779',46,293.037476,343.859741,49.555874,253.880478,257.322266,63.860863,306.871429,227.287079,68.49144,361.631012,220.315369,69.804787,438.647247,226.540497,69.016945,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3297,'2019/01/31 12:17:33:830',46,293.120361,343.592651,49.579803,254.004196,257.324646,63.882626,307.098145,227.194611,68.5047,361.870117,220.199707,69.815704,438.940216,226.380646,69.015251,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3298,'2019/01/31 12:17:33:879',46,293.341125,343.343842,49.608307,254.286179,257.435669,63.894981,307.516479,227.229645,68.518776,362.371155,220.170868,69.820518,439.66803,226.295166,69.004883,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3299,'2019/01/31 12:17:33:927',46,293.981812,343.535278,49.617863,254.846664,257.844452,63.967747,308.357117,227.520355,68.595497,363.189331,220.521057,69.911522,440.538696,226.52417,69.050293,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3300,'2019/01/31 12:17:33:977',46,294.94397,343.550537,49.490883,257.072998,259.103699,64.350906,310.883545,229.33963,69.113914,365.966187,222.329712,70.39624,443.173157,228.41629,69.464127,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3301,'2019/01/31 12:17:34:028',46,295.925598,341.971497,48.897106,263.114197,261.909729,65.346054,318.365356,234.994171,70.740707,374.004547,228.364716,71.966545,450.967743,234.738495,70.783066,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3302,'2019/01/31 12:17:34:079',46,297.055542,339.909027,48.28191,269.062622,265.752136,66.491959,325.788574,241.649597,72.431091,382.025635,236.034485,73.739014,458.804413,243.004395,72.370178,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3303,'2019/01/31 12:17:34:127',46,297.259583,337.779785,47.721859,273.844971,270.037048,67.589203,332.126648,248.821564,73.975815,389.112244,244.267258,75.340294,465.72699,251.714737,73.7313,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3304,'2019/01/31 12:17:34:179',46,298.330536,335.964294,47.073212,278.188202,273.918884,68.319756,337.645874,255.185501,75.056442,395.085144,251.7686,76.498924,471.70929,259.802002,74.751312,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3305,'2019/01/31 12:17:34:231',46,299.285339,335.94397,46.547508,280.226471,277.185486,68.585495,340.222473,259.579041,75.51239,398.091248,257.138306,77.069633,475.067566,265.803253,75.320732,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3306,'2019/01/31 12:17:34:279',46,298.726196,334.907379,46.122921,280.327759,277.926453,68.638458,340.894409,261.16687,75.701294,398.90271,259.526886,77.329239,476.107269,268.816956,75.592957,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3307,'2019/01/31 12:17:34:328',46,297.162872,331.488403,45.174622,280.175934,280.095764,68.636459,341.909637,265.758362,76.034546,399.745453,265.61908,77.742989,476.826294,275.019318,75.884178,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3308,'2019/01/31 12:17:34:378',46,294.528992,327.944244,44.365707,278.532623,282.341187,68.653999,341.29599,270.400055,76.332016,399.305206,271.230011,78.044418,476.105957,280.33252,76.010834,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3309,'2019/01/31 12:17:34:430',46,293.346375,326.042725,43.928371,276.930481,283.581635,68.599792,340.521881,272.632202,76.441833,398.671265,273.841187,78.14859,475.425323,282.983276,76.037704,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3310,'2019/01/31 12:17:34:480',46,293.018402,324.734558,43.563019,275.475525,284.035461,68.443703,339.30365,273.724091,76.432495,397.566681,275.290131,78.185295,474.515442,284.258301,76.07589,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3311,'2019/01/31 12:17:34:527',46,292.925171,323.695618,43.285412,274.151917,284.412292,68.31691,338.091553,274.715363,76.436287,396.592712,276.452209,78.228561,473.597626,285.481262,76.132545,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3312,'2019/01/31 12:17:34:578',46,292.759491,323.404602,43.121048,273.262299,284.733215,68.240067,337.460968,275.249817,76.435875,395.962738,277.179871,78.246582,473.204498,285.973999,76.144638,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3313,'2019/01/31 12:17:34:627',46,292.444611,323.370422,43.010803,272.75238,284.854614,68.196716,336.961823,275.7229,76.435158,395.667969,277.594971,78.250137,472.941254,286.388184,76.144363,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3314,'2019/01/31 12:17:34:678',46,291.891907,322.774536,42.841473,272.27243,285.000671,68.166946,336.658112,276.054443,76.439606,395.317505,278.010437,78.2509,472.748779,286.788147,76.137405,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3315,'2019/01/31 12:17:34:730',46,291.794495,322.658997,42.80687,271.776062,285.092041,68.138687,336.363708,276.102844,76.447708,394.900696,278.220215,78.267731,472.519104,286.919617,76.158218,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3316,'2019/01/31 12:17:34:777',46,291.755249,323.121277,42.813881,271.343719,285.061401,68.121056,336.051971,275.884827,76.445908,394.59964,278.043518,78.274574,472.334656,286.728882,76.174294,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3317,'2019/01/31 12:17:34:828',46,291.453918,322.44986,42.809944,270.767426,284.560364,68.126816,335.593933,275.441895,76.478638,394.347473,277.639557,78.312042,472.19223,286.141571,76.19706,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3318,'2019/01/31 12:17:34:880',46,290.98407,322.15921,42.777,270.503998,284.218201,68.137749,335.503876,274.968323,76.484436,394.287659,277.25882,78.316193,472.212097,285.668213,76.188004,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3319,'2019/01/31 12:17:34:928',46,290.641144,321.848267,42.760487,270.216064,283.922729,68.148804,335.369751,274.561493,76.496758,394.176208,276.835754,78.324188,472.192657,285.182373,76.188599,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3320,'2019/01/31 12:17:34:978',46,290.325195,321.986511,42.768501,270.06134,283.758423,68.143692,335.321411,274.268127,76.479813,394.160553,276.522583,78.301003,472.233429,284.81781,76.155945,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3321,'2019/01/31 12:17:35:029',46,290.096191,322.273346,42.754288,270.03418,283.548218,68.119644,335.324097,273.957825,76.432838,394.206268,276.261597,78.244026,472.304626,284.520874,76.084404,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3322,'2019/01/31 12:17:35:077',46,290.033417,322.577087,42.749161,270.043945,283.398438,68.09201,335.379333,273.772736,76.39254,394.220093,276.154724,78.196136,472.249207,284.365845,76.027718,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3323,'2019/01/31 12:17:35:131',46,289.928253,323.000488,42.742401,270.27829,283.248993,68.0401,335.557404,273.592285,76.315544,394.283173,276.011719,78.106819,472.275818,284.15564,75.935066,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3324,'2019/01/31 12:17:35:178',46,289.697815,322.416016,42.664864,270.648254,282.973145,67.975647,335.915344,273.443726,76.230095,394.587585,275.971802,78.002914,472.401978,284.131165,75.814476,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3325,'2019/01/31 12:17:35:228',46,289.667877,321.765045,42.599663,270.819824,282.611145,67.903519,335.99234,273.208069,76.153542,394.487091,275.879456,77.919388,472.232483,284.075409,75.73304,?,?,?,?,?,5,?,?,?,?,?,?,?,?,?
3326,'2019/01/31 12:17:48:032',47,281.409851,382.95517,49.238609,315.252258,318.32074,58.557877,270.253174,398.187012,49.672272,242.707047,400.178192,50.192451,219.522842,392.710327,51.820629,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3327,'2019/01/31 12:17:48:082',47,281.532806,382.840454,49.299534,315.627991,318.268738,58.587044,270.602051,398.29425,49.579548,243.238876,400.249146,50.093372,220.269531,392.760468,51.749275,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3328,'2019/01/31 12:17:48:130',47,281.739868,382.51358,49.349304,315.797729,318.002716,58.606121,271.034515,398.160675,49.517448,243.69931,400.134888,50.0084,220.873825,392.636536,51.683121,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3329,'2019/01/31 12:17:48:180',47,281.939728,382.27243,49.379673,315.882141,317.743103,58.616131,271.048523,398.041138,49.475849,243.735641,400.01416,49.944965,221.120712,392.473419,51.650585,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3330,'2019/01/31 12:17:48:231',47,282.095306,382.0047,49.405506,316.039886,317.474762,58.629929,270.927734,397.877869,49.407345,243.651306,399.845215,49.854362,221.306915,392.260345,51.579933,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3331,'2019/01/31 12:17:48:281',47,282.188751,381.897156,49.413063,316.165253,317.42572,58.645248,270.850464,397.810608,49.354893,243.646744,399.757843,49.803963,221.437592,392.155518,51.540115,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3332,'2019/01/31 12:17:48:332',47,282.241302,381.857727,49.426056,316.203674,317.428406,58.666698,270.850372,397.749115,49.313046,243.712769,399.687042,49.769421,221.550659,392.102112,51.49604,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3333,'2019/01/31 12:17:48:381',47,282.30249,381.819366,49.427387,316.210693,317.621765,58.698559,270.874451,397.699951,49.287823,243.749847,399.632629,49.743988,221.614258,392.045166,51.471622,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3334,'2019/01/31 12:17:48:429',47,282.604462,381.780853,49.417084,316.477905,317.79071,58.705196,271.197815,397.640869,49.26952,244.059372,399.58136,49.71999,221.94313,391.988586,51.450092,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3335,'2019/01/31 12:17:48:481',47,283.100067,381.745789,49.39254,317.104858,318.015076,58.697155,271.72464,397.584839,49.235386,244.626266,399.522949,49.695107,222.511902,391.937561,51.422363,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3336,'2019/01/31 12:17:48:531',47,283.650604,381.551422,49.342289,317.604065,318.092773,58.6903,272.043152,397.360626,49.214046,245.006546,399.284363,49.702442,222.763306,391.749634,51.406319,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3337,'2019/01/31 12:17:48:581',47,284.28772,381.117859,49.316635,318.237549,318.057312,58.704361,272.071106,397.01532,49.284927,244.872375,398.907959,49.75816,222.649368,391.315796,51.468227,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3338,'2019/01/31 12:17:48:629',47,284.852905,379.950104,49.428673,320.065857,317.02948,58.79055,272.452698,395.746063,49.473549,245.152054,397.520691,49.951744,222.973938,389.816345,51.652763,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3339,'2019/01/31 12:17:48:681',47,285.62793,378.843628,49.517471,321.977264,316.098663,58.869473,273.097839,394.575378,49.590874,245.754257,396.272949,50.081692,223.713333,388.500702,51.789051,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3340,'2019/01/31 12:17:48:733',47,285.964539,376.572815,49.832729,322.632202,313.646484,59.07209,273.262329,392.246765,49.976452,245.895325,393.830566,50.466812,223.766708,385.939758,52.113834,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3341,'2019/01/31 12:17:48:780',47,285.97821,373.127075,50.230602,322.248138,310.431885,59.41993,271.518005,389.063782,50.539337,244.077271,390.477966,51.030525,221.989685,382.406403,52.640774,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3342,'2019/01/31 12:17:48:832',47,284.819061,368.949768,50.646271,319.239502,306.359741,59.805183,269.562988,384.97467,51.128811,241.842239,386.44165,51.582859,219.347702,378.37738,53.100037,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3343,'2019/01/31 12:17:48:881',47,284.062073,365.800659,51.178802,317.089478,303.139465,60.346684,268.710693,381.845367,51.717918,240.898712,383.38385,52.146774,218.14447,375.357208,53.635197,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3344,'2019/01/31 12:17:48:934',47,282.489594,363.406921,51.630623,315.782501,300.705078,60.789455,267.099823,379.301422,52.251045,239.132446,380.793396,52.659668,216.250015,372.718018,54.106468,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3345,'2019/01/31 12:17:48:981',47,281.632324,360.512207,51.969608,315.685852,297.975525,61.247482,266.649414,376.224854,52.658447,238.660934,377.678284,53.09013,215.622604,369.661133,54.514343,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3346,'2019/01/31 12:17:49:031',47,281.557495,357.65509,52.268036,315.162476,294.748016,61.508865,266.928406,373.08078,52.998436,238.897461,374.571381,53.411766,215.657562,366.548645,54.834442,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3347,'2019/01/31 12:17:49:081',47,282.239899,354.995789,52.395317,314.986633,291.790375,61.61874,268.300293,370.142761,53.202164,240.15448,371.804504,53.616329,216.52092,363.962769,55.000206,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3348,'2019/01/31 12:17:49:131',47,282.561493,351.559082,52.598015,314.827881,288.018402,61.750107,268.922241,366.422241,53.48806,240.697372,368.128937,53.905937,216.73288,360.324219,55.265289,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3349,'2019/01/31 12:17:49:180',47,282.426117,347.755585,52.563828,315.145142,283.858734,61.656349,269.778351,362.103363,53.629475,241.308701,363.944946,54.045059,217.000076,356.260193,55.348675,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3350,'2019/01/31 12:17:49:230',47,282.408112,344.465149,52.613827,316.901489,280.151062,61.705059,270.98526,358.07074,53.85078,242.33432,359.924683,54.269409,217.818329,352.229126,55.570721,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3351,'2019/01/31 12:17:49:281',47,282.442444,342.675232,52.555752,318.580414,278.033417,61.619217,271.847839,355.831848,53.859356,243.194016,357.635101,54.303627,218.639984,349.937073,55.58754,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3352,'2019/01/31 12:17:49:333',47,282.154022,340.281616,52.421425,320.213593,275.463379,61.439816,272.597229,352.967773,53.820007,243.786453,354.804626,54.265652,219.231461,347.094421,55.552582,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
3353,'2019/01/31 12:17:49:384',47,284.594788,340.829224,52.625423,334.364288,278.135742,62.231911,278.605286,352.358124,53.999714,249.060852,353.794556,54.42244,225.30809,345.877258,55.858337,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?
